@relation san_diego_cost_ts_hourly_unix_gmt_local-weka.filters.unsupervised.attribute.NumericToNominal-R14-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute usage_hr_before numeric
@attribute usage_2hr_before numeric
@attribute usage_day_before numeric
@attribute month {Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec}
@attribute day {Sat,Sun,Mon,Tue,Wed,Thu,Fri}
@attribute hour numeric
@attribute usage numeric
@attribute usage_binary {0,1}

@data
1.071,1.079,0.836,Sep,Wed,21,0.971,1
0.971,1.071,0.677,Sep,Wed,22,0.807,1
0.807,0.971,0.574,Sep,Wed,23,0.659,0
0.659,0.807,0.508,Sep,Thu,0,0.564,0
0.564,0.659,0.488,Sep,Thu,1,0.508,0
0.508,0.564,0.475,Sep,Thu,2,0.474,0
0.474,0.508,0.501,Sep,Thu,3,0.467,0
0.467,0.474,0.522,Sep,Thu,4,0.499,0
0.499,0.467,0.63,Sep,Thu,5,0.509,0
0.509,0.499,0.653,Sep,Thu,6,0.621,0
0.621,0.509,0.632,Sep,Thu,7,0.65,0
0.65,0.621,0.66,Sep,Thu,8,0.654,0
0.654,0.65,0.71,Sep,Thu,9,0.701,0
0.701,0.654,0.754,Sep,Thu,10,0.735,0
0.735,0.701,0.774,Sep,Thu,11,0.741,0
0.741,0.735,0.742,Sep,Thu,12,0.755,1
0.755,0.741,0.758,Sep,Thu,13,0.772,1
0.772,0.755,0.759,Sep,Thu,14,0.762,1
0.762,0.772,0.812,Sep,Thu,15,0.818,1
0.818,0.762,0.848,Sep,Thu,16,0.876,1
0.876,0.818,0.925,Sep,Thu,17,0.917,1
0.917,0.876,1.079,Sep,Thu,18,0.96,1
0.96,0.917,1.071,Sep,Thu,19,1.097,1
1.097,0.96,0.971,Sep,Thu,20,1.072,1
1.072,1.097,0.807,Sep,Thu,21,0.974,1
0.974,1.072,0.659,Sep,Thu,22,0.848,1
0.848,0.974,0.564,Sep,Thu,23,0.689,0
0.689,0.848,0.508,Sep,Fri,0,0.581,0
0.581,0.689,0.474,Sep,Fri,1,0.528,0
0.528,0.581,0.467,Sep,Fri,2,0.508,0
0.508,0.528,0.499,Sep,Fri,3,0.496,0
0.496,0.508,0.509,Sep,Fri,4,0.512,0
0.512,0.496,0.621,Sep,Fri,5,0.519,0
0.519,0.512,0.65,Sep,Fri,6,0.641,0
0.641,0.519,0.654,Sep,Fri,7,0.685,0
0.685,0.641,0.701,Sep,Fri,8,0.686,0
0.686,0.685,0.735,Sep,Fri,9,0.693,0
0.693,0.686,0.741,Sep,Fri,10,0.742,0
0.742,0.693,0.755,Sep,Fri,11,0.803,1
0.803,0.742,0.772,Sep,Fri,12,0.809,1
0.809,0.803,0.762,Sep,Fri,13,0.805,1
0.805,0.809,0.818,Sep,Fri,14,0.811,1
0.811,0.805,0.876,Sep,Fri,15,0.862,1
0.862,0.811,0.917,Sep,Fri,16,0.906,1
0.906,0.862,0.96,Sep,Fri,17,0.918,1
0.918,0.906,1.097,Sep,Fri,18,1.009,1
1.009,0.918,1.072,Sep,Fri,19,1.09,1
1.09,1.009,0.974,Sep,Fri,20,1.106,1
1.106,1.09,0.848,Sep,Fri,21,0.985,1
0.985,1.106,0.689,Sep,Fri,22,0.836,1
0.836,0.985,0.581,Sep,Fri,23,0.683,0
0.683,0.836,0.528,Sep,Sat,0,0.574,0
0.574,0.683,0.508,Sep,Sat,1,0.523,0
0.523,0.574,0.496,Sep,Sat,2,0.496,0
0.496,0.523,0.512,Sep,Sat,3,0.484,0
0.484,0.496,0.519,Sep,Sat,4,0.509,0
0.509,0.484,0.641,Sep,Sat,5,0.506,0
0.506,0.509,0.685,Sep,Sat,6,0.609,0
0.609,0.506,0.686,Sep,Sat,7,0.641,0
0.641,0.609,0.693,Sep,Sat,8,0.652,0
0.652,0.641,0.742,Sep,Sat,9,0.7,0
0.7,0.652,0.803,Sep,Sat,10,0.753,1
0.753,0.7,0.809,Sep,Sat,11,0.766,1
0.766,0.753,0.805,Sep,Sat,12,0.775,1
0.775,0.766,0.811,Sep,Sat,13,0.788,1
0.788,0.775,0.862,Sep,Sat,14,0.808,1
0.808,0.788,0.906,Sep,Sat,15,0.868,1
0.868,0.808,0.918,Sep,Sat,16,0.848,1
0.848,0.868,1.009,Sep,Sat,17,0.924,1
0.924,0.848,1.09,Sep,Sat,18,0.949,1
0.949,0.924,1.106,Sep,Sat,19,1.073,1
